antenna_gain_db,applicable_indicator_count,cascading_fault_prediction_accuracy,control_command_loss_rate,dust_gain_loss_quantification_error_pct,dust_level,experiment_type,fault_propagation_delay_error_pct,indicator_pass_count,indicator_total_count,ka_active_path_availability,mutation_parameters,not_applicable_indicator_count,packet_loss_rate,parameter_name,parameter_value,predicted_gain_loss_db,reference_gain_loss_db,relay_handover_delay_disturbance_ms,resource_contention_resolution_rate,rf_lifetime_prediction_error_pct,route_convergence_time_ms,run_id,science_data_interruption_s,snr_db,subnet_paralysis_probability,video_return_success_rate
23.65,9,0.5,4.0985791754089005e-06,0.0,0.0,sweep,0.5964214711729672,8,14,0.99885,"{""disable_fault_types"": [""main_hub_failure"", ""buffer_overflow"", ""relay_handover_delay""], ""dust_level"": 0.0}",5,7.219125e-06,dust_level,0.0,0.0,0.0,0.0,1.0,3.9060287178272883,inf,0,0.0,20.325000000000003,0.0,0.999976712673538
23.349999999999998,9,0.5,4.740092146233721e-06,2.999999999999997,0.1,sweep,0.5964214711729672,8,14,0.9987699999999999,"{""disable_fault_types"": [""main_hub_failure"", ""buffer_overflow"", ""relay_handover_delay""], ""dust_level"": 0.1}",5,8.349075e-06,dust_level,0.1,0.25996,0.268,0.0,1.0,3.9060287178272883,inf,1,0.0,20.025000000000002,0.0,0.9999730677321145
23.049999999999997,9,0.5,5.381604096701408e-06,3.0000000000000036,0.2,sweep,0.5964214711729672,8,14,0.99869,"{""disable_fault_types"": [""main_hub_failure"", ""buffer_overflow"", ""relay_handover_delay""], ""dust_level"": 0.2}",5,9.479025e-06,dust_level,0.2,0.53544,0.552,0.0,1.0,3.9060287178272883,inf,2,0.0,19.725,0.0,0.9999694227991938
22.599999999999998,9,0.5,6.343870109200011e-06,3.0000000000000044,0.35,sweep,0.5964214711729672,8,14,0.99857,"{""disable_fault_types"": [""main_hub_failure"", ""buffer_overflow"", ""relay_handover_delay""], ""dust_level"": 0.35}",5,1.1173949999999998e-05,dust_level,0.35,0.97776,1.008,0.0,1.0,3.9060287178272883,inf,3,0.0,19.275000000000002,0.0,0.999963955415756
22.15,9,0.5,7.306133825908389e-06,2.9999999999999956,0.5,sweep,0.5964214711729672,8,14,0.9984500000000001,"{""disable_fault_types"": [""main_hub_failure"", ""buffer_overflow"", ""relay_handover_delay""], ""dust_level"": 0.5}",5,1.2868875e-05,dust_level,0.5,1.455,1.5,0.0,1.0,3.9060287178272883,inf,4,0.0,18.825000000000003,0.0,0.9999584880514498
21.549999999999997,9,0.5,8.589148543656222e-06,3.0000000000000187,0.7,sweep,0.5964214711729672,8,14,0.9982899999999999,"{""disable_fault_types"": [""main_hub_failure"", ""buffer_overflow"", ""relay_handover_delay""], ""dust_level"": 0.7}",5,1.5128774999999998e-05,dust_level,0.7,2.1456399999999998,2.212,0.0,1.0,3.9060287178272883,inf,5,0.0,18.225,0.0,0.9999511982621351
20.95,9,0.5,9.87215917989559e-06,2.9999999999999907,0.9,sweep,0.5964214711729672,8,14,0.9981300000000001,"{""disable_fault_types"": [""main_hub_failure"", ""buffer_overflow"", ""relay_handover_delay""], ""dust_level"": 0.9}",5,1.7388675e-05,dust_level,0.9,2.8983600000000003,2.988,0.0,1.0,3.9060287178272883,inf,6,0.0,17.625000000000004,0.0,0.9999439085068322
